hip,knee,ankle,shoulder,elbow
1.231723263864066,-0.44961782877430506,-0.056925708988315046,-0.34031727331796413,0.550885996347489
-0.42655729582391416,-1.151396050369911,-0.5894211122466467,1.5569587204558477,0.7369603889169124
-1.4099780529993169,0.4313282920385382,-0.9556041814940747,2.102229507386616,1.225639158993068
-1.4897488528743563,-0.6802897146050619,0.7066987293811323,-0.1778343454349324,0.02768337644820504
1.3376857735217818,2.0474197790650948,0.13416687224842438,-1.4452851292975941,-1.1670359306135556
-1.1227625918781914,1.997137047732051,1.1498018896891946,1.7284585940297483,1.8192252768356731
0.5846445808111609,0.1630424828986601,0.7192144873723125,0.29458302363336486,0.847374450368253
-0.7481605550089605,-0.6928260165506162,-0.6505669126009742,1.2338385982146831,0.8727127483893863
0.5814819765506624,0.3436032029316453,0.1334004801465267,-0.5514573992502656,0.814830831471729
-2.0988427730093684,-0.5550924826493164,-0.36868875725422523,1.2075070999463606,-1.5374486728367165
-0.7378522544223283,-0.2823070222327275,1.1879912190938158,-0.15621184262699386,-0.3699029480653193
-0.37531353713694093,-0.8512688608337053,0.30342600533112485,0.7984666826486908,0.1759566291823031
0.09718248827162611,0.1852557995807103,0.6772467429189843,1.6736980269853934,-0.06178738655587104
1.684444483597217,0.5147977823096449,1.95053075715146,0.38699791267083605,-2.4034025801631556
-0.9938354182833122,0.2336938196278634,2.06297269478038,0.11858126291933778,-1.138938267754613
-0.29397598471661324,1.8509280560564307,-0.8115027065241858,-1.3163302184470775,0.10873339798553604
0.4258735755104222,0.547345519093611,1.4691517310476945,-0.4822576655431314,-0.07255177078110542
1.0570300178022423,0.6022118944388668,-0.6697398395082632,0.778135820067794,-0.3356981913329662
-0.7667817576986482,1.277396412384588,1.0853529265097117,-0.5828960077415337,0.47184480232798237
-1.3026428676727957,0.44706822081044717,-0.5779657035611432,-0.27298650308777517,0.17486980538680413
0.15721085823597736,0.16631558342755054,1.7377383494979957,-0.9389639013849366,0.7419163042487329
1.1698504129432374,-0.015764438931498093,-1.0728690460607373,0.490741709292394,0.007134538135805026
0.9911424822827586,-0.827937089588555,-0.2754295545033845,0.32240305312608003,1.947359669533485
-1.1127104003065929,0.21619581084869885,-0.19987980177315062,0.37866696753004403,1.1214884464220454
0.4358304915668139,1.1073367303960238,0.3685670953889026,-2.2423987157379517,0.0037456616652085037
0.19163912010275017,0.5535580139912349,-0.8135118612949133,0.17576406167317912,0.8305812442482814
1.1785769128937325,-0.5131028688209174,0.23395887712415567,-0.14268278763178147,-0.8726505760952867
0.12041834477102695,0.12430093177509338,-0.4122929784267402,1.407176478753587,0.26324326460063247
-0.09262408033813947,0.9672101502053659,-1.0984754496510007,-1.219201014242099,0.9544918398201315
-0.583888880722319,0.6908442553411056,0.5740570331386007,-1.6898327704681162,-2.417039575334371
0.9314826497268933,0.8155427966604202,0.01519304697341291,0.5683966730341177,1.4812564095937581
-0.23347928109151117,0.5072314491538411,2.110078925083623,0.22527165250847112,-1.3980520524037237
1.410276855989152,-0.4496683572838199,1.8627198583789304,-0.41633056295817306,0.08243760769292269
0.7512245717657379,-1.0219398241543691,-0.21210298606874317,-1.1107875857867995,-0.2096799004009671
-0.9251983002419173,1.4810899100265487,-1.2399321575393356,0.7837523525983441,0.15728461246200606
0.9226687209602478,0.020390706178984686,-1.4892209158399732,-0.1597202744959426,0.4565615057323182
0.5544538795069498,-1.8711702063137543,-0.8551184077970249,-2.294315152482079,-0.46522451444811297
-0.6233667277803316,-0.7001867764980093,-0.5984150817501543,-0.8290063065714993,0.9741347326154054
0.2895618697593841,0.2621682810959532,1.6517705887719962,-0.8767898228479258,-0.15479151637638852
0.1477420429489706,-0.20104630066430346,-0.4921692262287928,0.5621290988155593,0.3038518641256143
0.9373080449753248,0.3700053249866592,1.4409878366639675,-0.7648378963865252,-0.5522312045621584
2.955844417155313,-0.13162716624305745,1.8187340869129967,0.4982898007768201,-0.2803566921195977
1.4012089557440996,-1.1345673695389433,0.6859143595055127,-2.043632422630238,1.6181350032443307
-0.11623071797053232,0.02946753582385694,1.9468566154314273,-0.15493643402278534,-0.23371999920353856
-1.0416808359683847,-0.10687971821378317,0.0497855584494318,0.7993920856783794,0.1509851310411187
-0.7535076302193894,-1.4813327770134908,-0.5402885140647052,1.330264490138283,0.7501453625466351
0.44154320603254826,0.270387124558124,0.5185895912476203,-0.6559801040937205,0.5111766889780416
0.538418671214526,-0.4863252811908111,1.4928067880174445,-0.8412963373052574,-0.7194797044265197
0.295119387234306,0.4962998990438325,0.9152376739150879,-1.0710541941615093,-0.34741056777389323
0.4200877285697859,0.4346716909366958,0.6061131445884732,1.0758012336249911,-0.08324592489001478
0.8960736579286588,-1.1975062047032718,-1.1927756350207261,-0.6633364993604652,0.011785428476526878
-2.433328537822324,-0.811954933963995,-0.5085887098057847,0.17252837599537488,0.08102472374723059
1.3083911226898808,1.8504334178694266,-0.6431526756812928,0.3459733687898279,-0.15804610452320828
-0.0956149345073556,1.08797665204802,-0.09251997014096473,0.020257470538585502,0.8656663742133887
0.7601946727182928,0.9769227129854756,1.0575380715172713,-1.067140254885149,-0.7437213771227904
1.2294487135945267,-1.3462043320051127,-0.8907141134953519,0.22607424070727758,-1.6186401974755487
-0.4859990403094824,-0.5170120019455285,-1.5229372814261206,-1.0156849818171796,1.128197659215273
-0.15312638432240125,-0.9298190445821939,0.05447945032769387,-0.22364859122482508,0.6354929302241414
0.4980948415223331,1.2341803699758622,-1.1481864527419756,-1.242459550744605,-1.396294287228603
1.3294300447812057,-0.17774111419312738,-0.3029544236555444,-0.7216482524648102,-1.0896524073193294
-1.121659083799369,-0.299615824249398,-0.20382153951065107,1.3009621096833681,0.8697060440677729
-1.2907427413889518,-0.34023735241989606,1.9857554117448803,0.28518939767883383,-0.8691157747893845
-1.7378308338578374,2.077373546527117,-0.20679426382160754,0.9795746490723761,-1.5202878496811456
-0.2537851882555924,-1.7390983336877286,-2.554070420430698,0.46076959152359676,1.0587579713112494
-0.27795420836956175,0.5075968922290124,0.33859759175919574,0.2153095453496839,0.919514017911094
-0.13599507453394707,0.11263414884677053,-0.7849467699556538,0.43495969145342384,-0.836652598544095
0.0569470332911307,1.0768098708189087,0.21085548052090783,1.0722008029690275,-0.08336087721797034
0.18645365270533112,-0.14927715419942253,1.3280078723863653,0.7059977355492716,0.2303243225520233
0.7728403640640071,1.2691413838366283,0.9320289023157737,1.251552836681161,-0.7749168165746244
-0.7716358344039776,-1.3462271546580191,1.3075599394236492,-0.17357849598583175,0.6760997949795673
1.1733339541030772,-1.2303526136927072,0.9298789600947152,1.282114439144447,-1.0817799082210902
-0.09017591138533737,0.7147499854255065,0.09883474307788222,2.43786913118209,0.6615699248730094
1.0235342156574865,-0.8962743327208738,-0.21263629593213748,-1.6046458031740474,-1.7208530793768484
-2.1707529116492306,2.7757125209181526,1.7503688893406368,-0.261200322384938,0.7784174908122039
1.1447083448319302,-0.25594318054204285,-0.9114803587850523,0.46076934388713847,-0.45399350075514666
-0.5826268537415252,-1.1204166332642647,0.7320054909619593,0.20732204284906655,0.4981047666553689
-1.1452214991097798,1.7595420548295069,-1.5192637552168535,0.2588793901821862,-0.4114808338492873
1.4568372989499543,-0.03257985553479908,0.5956815030969888,0.2963079986469709,0.5374993620542098
-1.3151720952128894,-0.4598788786995176,0.30272203702180805,0.2141142805234066,0.489139323043206
0.5330008385518252,-0.20961463139331388,-1.2948013013421085,-0.9662108008583171,1.2374533035123492
1.0886223486935165,0.6447454842645539,-1.5938007751470875,0.934366971973651,-0.1738302662497445
0.596739929991595,0.24657359406367502,1.2382353796151966,-0.32575811978896585,0.9646522084229501
0.14678012713966238,-0.6805522917145482,-1.2896601839398747,1.5829776583008224,1.565813743028373
0.6733537226089188,0.47762762400555964,-1.3021176336604638,-0.08072628288229472,1.0911977950383571
0.427340459021571,-0.5885813277611467,1.2040398178542586,1.9949278886424002,1.0877333232182442
-0.07599561838705397,0.12518174790180803,0.37134769153337027,-0.6877458480384274,0.7434120015229472
-1.4346152155393679,0.6710864211037283,2.0139504548469422,-0.10851808200751314,0.006749740478566129
-0.050096520387961294,-0.34906517079246757,-0.8678185218045807,0.5563579075495162,-1.2400213169737744
1.6429348216592967,-1.2768071676784718,2.0501576457887065,0.9733274546772923,1.070754386759803
-0.036721129711226944,0.696281875755569,0.9727785167016223,-0.5299460171905458,-0.614532528713261
-1.007798676074656,0.5309826034751034,-0.24565540736226787,0.165096081182352,-2.249016881301733
